Carrier,Product,NSPA,TX,OK,PA,WI,OHM,OH-FR,AZ,MO,WV,TN,IA,KS-M,KS-B,TX-M,AR,IN-M,IN-MD,IL-M,IL-MD,Rule Type,Error or Warning,Rule to Enact,Error or Warning Message to Display,"Run in Quote, Application?","Unacceptable Driver/
Unacceptable Vehicle Indicators",Comments/Changes
PRIS,NSPA,X,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,Pre-Renewal Validation,,If Make = Tesla and vehicle has COLL or OTC coverage ,,,,LE 6/09/2025- Added for OK GW-3172
PRIS,NSPA,X,,,,,,,,,,,,,,,,,,,,Pre-Renewal Validation,,"Include with Pre-Renewal Validation task:   

Using the new renewal term effective date, Send TASK if changes made in the current term include any of the following: 
•	A change in Total Chargeable Points: and If the sum of Total Chargeable Points will be >16 (this includes losses from the current term that have not been pulled in at renewal)
•	A change in Total Chargeable Points: and if Driver's where age < 21 AND Total Chargeable Points will be > 8 (this includes losses from the current term that have not been pulled in at renewal)
•	A change in Total Chargeable Losses: and for each listed driver, total chargeable losses will be > 3 (this includes losses from the current term that have not been pulled in at renewal)
•	A change in Total Chargeable Losses: and For each listed driver, where loss date < term effective date - 1 yr, AND total chargeable losses will be > 2 (this includes losses from the current term that have not been pulled in at renewal)
•	A change in infractions: If violation = ""Intermediate"" AND infraction count >3 
•	A change in infractions: If violation = ""Minor"" AND infraction count >3 
•	A change in license status, If driver's license status = Revoked or Cancelled
•	A change in infractions with code OWI or OWIACC:  or infractions with a violation classification of ""Major""  If infraction count of this combo >1  
*  If driver's license state = Minnesota, Michigan, Kansas, Texas, Arkansas, Delaware, Maryland, Massachusetts, New Jersey, New York or Kentucky
If any of the above are true, generate a task to the UW group to review the policy. At that point, they can decide to allow the policy to renew or follow steps for non-renewing. If they decided to do nothing the policy will follow the renewal start process as normal.
",See Task worksheet,,,
PRIS,NSPA,X,,,,,,,,,,,,,,,,,,,,Pre-Renewal Validation,,"Include with Pre-Renewal Validation task:

Using the new renewal term effective date, Send TASK if changes made in the current term via endorsement, or renewal changes to include any of the following:

License State = Louisiana",See Task worksheet,,,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Pre-Renewal Validation,,"When Producer Status = Cancelled, Replaced by Producer is blank, and there is no valid License Class Code on Renewal Effective Date of the policy.",See Task worksheet,,,
Other Customer-Specific Validation Rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carrier,Product,NSPA,,,,,,,,,,,,,,,,,,,,Rule Type,Error or Warning,Rule to Enact,Error or Warning Message to Display,"Run in Quote, Application?","Unacceptable Driver/
Unacceptable Vehicle Indicators",Comments/Changes
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Warning,"On any transaction, if user does not have authority, and they delete an infraction where source is from MVR, they will get a validation error: ",Motor Vehicle Report Infractions cannot be deleted.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,Validation,Error,"If Non Driver Detail Birth Date < 16, set Non-Driver Type = Under Aged","If Non Driver is less than 16 years old, the Non-Driver Type must be set to Under Aged. - Driver #x","Quote, Application, Endorsement, Renewal Changes, Renewal Start, Rewrite-Renewal",,"LE 11/21/2023- AZ requirements PRISUAT-1834
LE 9/10/2024- Added WV GW-1646
LE 3/27/2025- Updated OK to Yes as it does display the error message"
PRIS,NSPA,X,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,Validation,Error,"If Non Driver Detail Birth Date > 16, Non-Driver Type cannot be Under Aged",Non-Drivers over age 16 cannot be classified as Under-Age. - Driver #x,"Quote, Application, Endorsement, Renewal Changes, Renewal Start, Rewrite-Renewal",,LE 3/28/2025- Added Rule to match current functionality per State
PRIS,NSPA,X,NO,NO,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,Validation,Error,"If Non Driver Detail Birth Date < 16, automatically set Non-Driver Type = Under Aged",,"Quote, Application, Endorsement, Renewal Changes, Renewal Start, Rewrite-Renewal",,LE 3/27/2025- Added Rule to match current functionality per State
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Warning,Always display in the closeout screen prior to Issuance,The down payment is always due at policy issuance.,Issuance,,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,Display on Closeout Screen when Premium Amount is less than the required down payment,Down payment must be at least <amount due>.,Issuance,,JAO 1/10/2023 PRISPROD-1422
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,If Additional Interest Vehicle checkbox is not selected,Additional Interest must be associated with a risk.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,"If the Insured's Email Address on the Policy General page is blank, the Delivery Method must be ""Batch.""","The Insured's email address is blank. Please either provide an email address or change the Delivery Method to Batch Mail.
Please enter a valid email address, or select Mail as the Delivery Preference.""","Quote, Application, Endorsement, Renewal Start",,JAO 10/19/2022 - PRISPROD-1341 - Updated error language
PRIS,NSPA,X,NO,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,Validation,Error,"If Named Non-Owner Policy? = Yes AND a Relationship to Insured is not Husband, Wife, Spouse or Domestic Partner",Non-Owner Coverage is only available for the Named Insured and Spouse or Domestic Partner (where allowable). Please remove <Driver Name> to continue.,"Quote, Application, Endorsement",,"JAO 7/27/2022 - Remove rule. WI does not allow additional drivers/non-drivers on NNO policies
JAO 9/27/2023 - PRISPROD-2032
LE 6/24/2025- Removed WI GW-3922
"
PRIS,NSPA,X,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,Validation,Error,"If Named Non Owner Policy = Yes AND additional Driver or Non-Driver is added, error.",Non Owner Coverage is only available for the Named Insured. Please remove <Driver Name(s)> to continue.,"Quote, Application, Endorsement, Renewal Changes, Renewal Start, Rewrite-Renewal",,"JAO 7/27/2022 - Add rule WI Only - WI does not allow additional drivers/non-drivers on NNO policies
JAO 9/27/2023 - PRISPROD-2032
LE 6/24/2025- Added for WI GW-3922"
PRIS,NSPA,X,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,Validation,Error,"If Named Non-Owner Policy? = Yes AND Non-Driver Relationship to Insured is not Husband, Wife or Spouse",Non-Owner Coverage is only available for the Named Insured. Please remove  <Driver Name> to continue.,"Quote, Application, Endorsement, Renewal Changes, Renewal Start, Rewrite-Renewal",,LE 6/24/2025- Added for WI GW-3922
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,If vehicle # greater than 1 and garaging address not the same for each vehicle.,"""Vehicles must be garaged at the same location""","Quote, Application",,
PRIS,NSPA,X,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,Validation,Error,If Accident Prevention Course = Yes Date of course is required,"""Accident Prevention Course Completion Date Required - Driver #x""","Application, Endorsement, Renewal Changes, Renewal Start, Renewal Activate, Rewrite-Renewal",,JAO 7/27/2022 - Remove rules for WI. WI does not have Accident Prevention Course
PRIS,NSPA,X,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,Validation,Error,If Accident Prevention Course = Yes Court order question required,"""Was this course taken pursuant to a court order resulting from a motor vehicle violation or an alcohol or drug-related offense?"" - Driver #x","Application, Endorsement, Renewal Changes, Renewal Start, Renewal Activate, Rewrite-Renewal",,JAO 7/27/2022 - Remove rules for WI. WI does not have Accident Prevention Course
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,Validation,Error,If Accident Prevention Course = Yes Court order question required,"""Was this course taken pursuant to a court order or other governmental entity"" - Driver #x","Application, Endorsement, Renewal Changes, Renewal Start, Renewal Activate, Rewrite-Renewal",,LE 6/12/2025- Added for TN GW-3798
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,Validation,Error,If Defensive Driving Discount = Yes Date of completion is required,"""Defensive Driving Completion Date Required - Driver #x""","Application, Endorsement, Renewal Changes, Renewal Start, Renewal Activate, Rewrite-Renewal",,LE 9/10/2024- Added WV GW-1646
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,Validation,Error,If Defensive Driving Discount = Yes Court order question required,"""Was this course taken pursuant to a court order or other governmental entity?"" - Driver #x","Application, Endorsement, Renewal Changes, Renewal Start, Renewal Activate, Rewrite-Renewal",,LE 9/10/2024- Added WV GW-1646
PRIS,NSPA,X,NO,YES,NO,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,If Physical Address does not equal Garaging Address,Physical Address and Garaging Address do not match,"New Business
Rewrite New",,LE 11/21/2023- remove for AZ PRISUAT-1834
PRIS,NSPA,X,NO,YES,NO,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Warning,If Physical Address does not equal Garaging Address,Physical Address and Garaging Address do not match,"Endorsement
Renewal Changes
Renewal Start
Rewrite-Renewal
Pre-Renewal (If processed after)",,LE 11/21/2023- remove for AZ PRISUAT-1834
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,"If policy is in CANCEL NOTICE status for Company or Insured cancel type, only UW1, UW2, UWManager should be allowed to make payment. All other users should trigger Error.",The policy is pending cancellation for <Company/Insured> Request. Unable to accept the payment. Please contact the Underwriting Department,Make Payment,,JAO 10/11/2022 - PRISPROD-1317
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,"If policy is in CANCELLED status for Company or Insured cancel type, only UW1, UW2, UWManager should be allowed to make payment. All other users should trigger Error.",The policy is cancelled for <Company/Insured> Request. Unable to accept the payment. Please contact the Underwriting Department,Make Payment,,JAO 10/11/2022 - PRISPROD-1074
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,"If AI Type = Contents PLUS and a Vehicle is selected, trigger Error",Private Passenger Auto <Year Make Model> cannot be selected with Contents Plus Interest Type.,"New Business
Rewrite New
Endorsement
Renewal Change
Renewal Start
Rewrite Renewal",,"JAO 10/11/2022 - PRISUAT-1382
LE 11/21/2023- remove for AZ PRISUAT-1834"
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Underwriting,Warning,"If UW Fee is added during transaction, display message",All fees added during this transaction will be included in the insured's upcoming monthly installment.,"New Business
Rewrite New
Endorsement
Renewal Change
Renewal Start
Rewrite Renewal",,JAO 3/26/2024 PRISUAT-1941                                                                                             LE 5/13/2024 PRISPROD-2416
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Underwriting,Warning,"If the question ""Is Garaging Addres Different Than Mailing?"" = YES, display message",Please confirm the Garaging Address since the Mailing Address has changed.,"New Business
Rewrite New
Endorsement
Renewal Change
Renewal Start
Rewrite Renewal",,JAO 3/26/24 PRISPROD-2381
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Underwriting,Warning,"If the Mailing Address and Billing Address do not match, display message",Please confirm the Billing Address since the Mailing Address has changed.,"New Business
Rewrite New
Endorsement
Renewal Change
Renewal Start
Rewrite Renewal",,JAO 3/26/24 PRISPROD-2381
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Underwriting,Warning,"If the Mailing Address and Physical Address do not match, display message",Please confirm the Physical Address since the Mailing Address has changed.,"New Business
Rewrite New
Endorsement
Renewal Change
Renewal Start
Rewrite Renewal",,JAO 3/26/24 PRISPROD-2381
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,,,,,,,,,Underwriting,Error,"If policy is in CANCELLED status for Non-Pay Cancel type AND the current date is more than 44 days past the cancellation effective date, only UW1, UW2, UWManager should be allowed to make payment. All other users should trigger Error.                                                                                                                   This applies to INow payments, Consumer Portal payments, and IVR payments.","Payments are not accepted on policies cancelled over 45 days. Please contact your agent.
",Make Payment,,LE 6/11/2024- PRISPROD-2407
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,,,,,,,,,Underwriting,Error,"If policy is in Expired/Future Expired status AND the current date is more than 44 days past the expiration date, only UW1, UW2, UWManager should be allowed to make payment. All other users should trigger Error.                               This applies to INow payments, Consumer Portal payments, and IVR payments.",Payments are not accepted on policies expired over 45 days. Please contact your agent.,Make Payment,,LE 6/11/2024- PRISPROD-2407
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,,,,,,,,,Underwriting,Error,"If policy is in CANCELLED status for Non-Pay Cancel Dishonored Down Payment type AND the current date is less than 44 days past the cancellation effective date, only UW1, UW2, UWManager should be allowed to make payment. All other users should trigger Error.                                                                                This applies to INow payments, Consumer Portal payments, and IVR payments.",Payments are not accepted on this policy. Please contact your agent.,Make Payment,,LE 6/11/2024- PRISPROD-2407
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,Validation,Warning,"If Defensive Driving Completion Date is > 3 years than the effective date, set Defensive Driving Discount to No and display message",Defensive Driving Completion Date must be within the last 3 years - Driver #X. Accident Prevention Defensive Driving Discount has been set to NO.,"Application, Endorsement, Renewal Changes, Renewal Start, Renewal Activate, Rewrite-Renewal",,"LE 10/02/2024- GW-1646
LS 6/13/2025-Correcting warning message-GW-3818"
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,Validation,Warning,"If Defensive Driving Question is Yes, set Defensive Driving Discount to No and display message",Defensive Driving Discount cannot apply if the course was taken pursuant to a court order or other governmental entity - Driver #X. Accident Prevention Defensive Driving Discount has been set to NO.,"Application, Endorsement, Renewal Changes, Renewal Start, Renewal Activate, Rewrite-Renewal",,"LE 10/15/2024- GW-1646
LS 6/13/2025-Correcting warning message-GW-3818"
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,Validation,Warning,"If Accident Prevention Course Completion Date is > 3 years than the effective date, set Accident Prevention Course Discount to No and display message",Accident Prevention Course Completion Date must be within the last 3 years - Driver #X. Accident Prevention Course Discount has been set to NO.,"Application, Endorsement, Renewal Changes, Renewal Start, Renewal Activate, Rewrite-Renewal",,LE 6/12/2025- Added for TN GW-3798
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,Validation,Warning,"If Accident Prevention Course Question is Yes, set Accident Prevention Course Discount to No and display message",Accident Prevention Course Discount cannot apply if the course was taken pursuant to a court order or other governmental entity - Driver #X. Accident Prevention Course Discount has been set to NO.,"Application, Endorsement, Renewal Changes, Renewal Start, Renewal Activate, Rewrite-Renewal",,LE 6/12/2025- Added for TN GW-3798
